2.085713	2.132756
2.056522	2.217343
2.145314	2.144698
2.347952	2.413820
2.163188	2.112791
1.966786	1.989037
1.895683	1.970832
2.348306	2.291967
2.156260	2.225698
2.288932	2.239301
1.989255	2.112329
1.978675	1.997042
2.001945	2.031934
2.296247	2.193196
2.174000	2.038946
2.020962	2.184346
2.315781	2.206192
2.056966	2.086353
2.176453	2.105108
2.188490	2.308880
2.090334	2.161791
2.032043	2.176186
2.025375	2.081062
2.039796	2.015705
2.307524	2.095250
2.135106	2.117522
2.293695	2.131141
1.953992	1.969633
2.131936	1.993180
2.035428	2.110023
2.034195	2.126075
2.234080	2.300024
2.190718	2.123168
2.017635	2.077346
1.971552	2.034173
1.904787	1.828731
2.219351	2.127350
2.139013	2.134585
2.035974	2.139144
2.002122	2.060619
2.402290	2.444126
2.177211	2.174547
2.105422	2.180666
2.411752	2.352261
2.140313	2.156461
2.003376	1.982119
2.234468	2.146647
2.399626	2.312833
2.190084	2.165621
2.062692	2.051573
2.237713	2.214655
2.238910	2.377220
2.181567	2.074847
2.319361	2.364218
2.036986	1.983114
1.989743	1.915198
2.189082	2.163400
2.149801	2.292727
2.072991	2.055563
2.184403	2.224133
2.161413	2.227020
2.093699	2.075041
2.149590	2.071826
1.998896	2.096961
2.003003	2.038485
2.171557	2.355177
2.235537	2.070274
2.275312	2.251476
2.448401	2.336688
1.959705	2.023856
2.133497	2.224865
2.309673	2.298777
1.950346	1.951860
2.026247	2.041784
2.337109	2.362094
1.990721	1.830848
2.146775	2.057036
2.250237	2.186739
2.059328	1.956435
2.076679	2.148975
2.248253	2.192404
2.146966	2.271286
1.990840	2.014601
2.114598	2.234710
2.091176	2.295674
2.129697	2.024516
2.079819	2.111976
2.165917	2.220046
2.178909	2.107027
1.863081	1.948542
2.258612	2.309223
2.345247	2.208146
2.153024	2.163133
2.237723	2.165095
2.188723	2.248296
2.150431	2.217563
1.983234	2.009876
2.144921	2.130753
2.064931	2.021778
2.190778	2.062140
2.225005	2.210933
2.239539	2.162442
1.988044	1.948804
1.938341	1.950578
2.191263	2.063828
2.223941	2.123711
2.133288	2.235017
2.308264	2.250359
2.299759	2.312889
2.089347	2.129895
2.086136	2.049447
2.124279	2.097670
2.134562	2.122196
2.131351	2.257109
2.068043	2.063965
2.167512	2.148859
2.069635	2.257660
2.044026	2.038273
1.968585	2.017116
2.188745	2.112863
2.280706	2.156609
2.235012	2.125294
2.010665	2.034582
1.945682	1.890350
2.222475	2.126264
2.264913	2.367018
2.080916	2.130932
2.157935	2.140275
2.046344	2.007638
2.236568	2.097495
2.281822	2.285091
2.396339	2.297465
2.124871	2.015033
2.174204	2.138003
2.092200	2.073583
2.218506	2.169037
2.039823	2.147002
2.082912	1.990487
2.079252	2.116529
2.062950	2.143934
2.377002	2.222148
2.127670	2.248793
2.406604	2.413021
1.924707	1.942764
1.993398	2.099202
2.163901	2.190740
1.808215	1.816875
2.292247	2.149202
2.347244	2.426087
1.802443	1.830364
1.988514	1.927793
2.115640	2.088920
2.406527	2.283531
2.289530	2.160653
2.067893	2.031926
2.205146	2.234261
2.229150	2.074027
1.986648	2.111151
1.992733	2.003482
1.876962	1.910978
2.050774	2.188422
2.492118	2.545158
2.361307	2.154502
2.171058	2.231094
2.313749	2.163905
1.991129	2.115441
2.093076	2.255348
2.225363	2.137028
2.277030	2.219700
2.121935	2.213988
2.007517	1.960698
2.094253	2.147600
2.159891	2.135207
2.089926	2.140280
2.105713	2.155359
2.337320	2.332617
2.279108	2.201713
2.218903	2.271791
2.249118	2.159299
2.122017	2.197526
2.039444	2.041818
2.120622	2.166499
1.966989	1.972524
2.242155	2.127311
2.290721	2.243283
2.311592	2.222176
2.143279	1.973864
2.171364	2.151392
2.044101	1.975242
1.966758	1.939280
2.207671	2.327006
2.093637	2.149015
2.105380	2.163002
2.095020	2.138159
2.225843	2.337476
2.193320	2.066978
2.173318	2.203118
2.175442	2.266810
2.184098	2.049074
2.271679	2.285078
2.263780	2.359959
2.081003	2.104604
2.344418	2.335330
2.287843	2.282689
2.120586	2.026344
1.934167	1.929082
2.152160	2.037657
2.100960	2.203396
2.070512	2.168848
2.037879	1.996091
2.047683	2.151954
2.248187	2.353824
2.140386	2.124269
1.962593	1.960902
2.054578	2.067865
1.993098	2.060258
2.014781	2.145821
2.231126	2.248870
1.959226	1.939281
2.330521	2.221052
2.205912	2.357552
2.111117	2.051208
2.230383	2.325608
2.243142	2.100480
2.107538	2.034913
2.289308	2.307989
1.997335	2.109127
1.943583	1.872081
2.011188	1.998998
2.166484	2.095616
2.143267	2.113864
2.191674	2.302946
2.271915	2.125482
1.940410	1.910852
2.067025	1.932132
2.028584	2.007329
2.222125	2.309428
2.043337	2.040461
2.211291	2.383101
2.111682	2.048258
1.947551	1.947472
2.210355	2.190311
2.135902	2.270430
1.857032	1.846643
2.008682	2.017913
2.203077	1.981441
2.193501	2.091077
1.999554	1.928088
2.084665	2.075481
2.061203	1.976590
2.179713	2.067065
2.065043	2.078264
2.110060	2.058096
2.193473	2.206668
2.033504	2.118507
2.226776	2.237407
2.080027	2.133399
2.112671	2.113173
2.274438	2.243909
1.992881	1.912065
2.336284	2.260442
2.113738	2.140698
2.050844	2.054845
2.045221	2.014341
1.964265	2.023644
2.238440	2.328303
2.081323	2.033294
2.014583	2.015609
2.257890	2.179067
2.306435	2.234763
2.230309	2.171411
2.031349	2.112643
2.100936	2.167019
2.101800	2.251311
2.162781	2.247130
2.137221	2.209618
1.934074	2.038711
2.221692	2.151522
2.058541	2.109613
2.147700	2.173928
1.966076	1.974014
2.131064	2.198984
2.293175	2.209606
1.964741	2.052917
2.121231	2.099904
2.253967	2.109804
2.024597	2.018398
2.196925	2.251330
1.993049	2.040742
2.225769	2.206772
2.289865	2.290631
2.013176	2.019393
2.311905	2.237686
2.112295	2.177167
2.411906	2.306926
2.296766	2.338819
2.141626	2.142409
2.238136	2.111547
2.027308	2.057305
2.016215	2.081873
2.059636	2.108644
1.868253	1.997410
2.131521	2.207799
2.041079	2.090844
2.342345	2.193864
1.965016	2.003145
1.898881	2.006689
2.146502	2.056631
2.206951	2.142220
2.280251	2.342841
2.305799	2.132858
2.290709	2.300995
1.869243	1.871603
2.251371	2.249780
2.089190	2.224916
2.005666	2.245794
2.258823	2.222087
2.271530	2.257364
2.311111	2.109489
2.429825	2.335773
2.132518	2.169365
2.051892	2.043363
2.042881	2.010682
2.233779	2.254898
2.105833	2.169486
2.221092	2.248544
1.978928	2.133589
2.099992	2.274974
1.981133	1.919882
1.811589	1.852297
2.149669	2.216082
2.025175	2.211784
2.329891	2.296378
2.114918	2.099374
2.345010	2.253301
2.286365	2.232881
2.107651	1.994528
2.050709	2.078971
2.003191	1.957791
2.139330	2.096759
2.192562	2.228343
2.111982	2.254163
2.131418	1.990232
1.969386	1.907152
1.842702	1.831381
2.201230	2.199767
1.989071	1.979519
1.979630	2.071387
2.139427	2.146388
2.061129	2.058125
1.879049	1.854295
2.326765	2.304628
2.005036	2.028364
2.127857	2.218153
1.984495	2.030578
1.953701	2.073219
1.752466	1.799085
2.023135	2.087940
2.111353	2.006239
2.044891	2.002147
2.205281	2.027138
2.023306	2.037801
2.410919	2.293244
1.953731	1.953982
1.829957	1.945591
2.096690	2.194400
1.879060	1.920331
2.083235	2.088876
2.131945	2.046055
2.145921	2.002975
2.284387	2.381796
2.282378	2.374933
1.931208	1.950275
2.238450	2.063847
2.049128	2.100618
2.321275	2.370683
2.247716	2.174588
2.036862	2.147848
1.887146	1.925318
2.165651	2.081810
2.146908	1.947706
1.875250	1.890983
2.081617	2.144397
1.985112	2.129458
2.238922	2.186684
2.164858	2.151314
2.378033	2.418054
2.114758	2.183443
2.194819	2.132891
2.114455	2.084642
2.103976	2.168183
2.198127	2.140379
2.202000	2.227672
2.312216	2.104340
2.173048	2.178673
2.360955	2.345135
1.977162	2.023615
2.093366	2.059470
2.188292	2.082282
2.012115	2.114167
2.170820	2.068704
2.016481	2.112664
2.119404	2.116828
2.295729	2.266181
2.063806	2.185931
1.994921	1.894195
2.337296	2.210766
2.062179	2.068089
2.185045	2.196616
2.114878	2.080857
2.093070	2.164145
2.083946	2.061890
2.162279	2.211592
2.212077	2.100077
2.094661	2.071024
2.284296	2.185306
2.164764	2.092351
2.226978	2.247085
1.985812	2.017276
1.905219	1.938008
1.977812	2.139935
2.191000	2.131198
2.006192	2.081319
2.072170	2.069260
1.984655	1.977262
2.093295	2.074116
2.056361	1.990034
2.255358	2.245447
2.256027	2.212249
2.103645	2.266788
2.119032	2.194824
1.989729	1.907124
2.126474	2.212491
2.014973	2.013184
2.024147	2.074846
1.975891	2.090276
2.027191	1.898060
2.189108	2.090737
2.080461	2.172070
2.109164	2.221056
2.118863	2.140273
2.269687	2.116660
2.188648	2.235052
2.384408	2.228791
2.351718	2.406234
2.375933	2.284085
2.229065	2.196949
2.088551	2.070890
2.180338	2.083067
2.196450	2.097983
2.268379	2.002917
2.296204	2.320817
2.326718	2.220431
2.225735	2.416269
2.364138	2.351322
2.359885	2.383301
2.091910	2.083416
2.396662	2.235183
2.166380	2.161840
2.067317	2.043207
2.146951	2.120552
2.304610	2.211931
2.227330	2.204772
2.018571	2.056270
2.140768	2.145767
2.149009	2.166825
2.194702	2.210212
2.175065	2.226571
2.398526	2.327457
2.405701	2.390356
2.299687	2.243380
1.979800	1.856973
2.342285	2.272239
1.930126	2.006623
2.005686	1.952723
2.153460	2.108923
2.090473	2.180783
1.947579	1.989985
2.039316	2.018051
1.989924	1.896481
1.980380	1.964172
2.142564	2.104644
2.350987	2.196962
2.293458	2.232266
2.388871	2.352046
2.397995	2.361320
2.123769	2.128502
2.218507	2.271268
2.049921	2.168294
2.174604	1.984556
2.438824	2.396709
2.082165	2.045896
2.216321	2.342601
2.120559	2.053970
2.343413	2.216718
2.015001	1.967505
1.986604	1.906982
1.964767	2.105619
2.056217	2.144805
2.229045	2.095940
2.193950	2.044216
2.055192	2.159705
2.056226	2.161692
2.116023	2.168921
1.942762	2.020100
2.116821	1.993236
1.833454	1.838029
2.106253	2.197925
2.057506	2.059271
2.278628	2.142905
2.276683	2.305047
2.397857	2.334161
2.113055	2.227621
1.969494	1.972982
2.199628	2.209296
2.336211	2.298348
1.992540	1.934260
2.033448	2.187298
2.255033	2.311883
2.181272	2.157670
2.074976	2.083370
2.111907	1.947091
2.232955	2.328263
1.886988	2.053775
2.074118	1.994251
2.275841	2.233467
2.077480	1.973070
2.394617	2.418835
2.225364	2.115839
1.962449	1.941820
2.179669	2.230008
1.943082	1.956478
2.108023	2.076488
2.145364	2.187582
2.079671	2.167510
2.249872	2.118823
2.211546	2.124212
2.029557	1.957594
2.226651	2.135047
2.259361	2.354860
1.963587	1.995499
2.290794	2.163565
2.221249	2.134143
2.138844	2.079074
2.217341	2.246920
2.015474	2.060562
2.241094	2.103329
2.157168	2.099713
2.322552	2.125829
2.076533	2.034365
2.181365	2.233923
2.116822	2.021858
2.048023	2.032429
2.357644	2.337570
2.167498	2.091217
2.012622	2.077064
2.018212	1.992149
1.959838	2.022196
2.107945	2.222266
1.980519	2.026355
2.081190	2.125465
2.143481	2.031488
2.021327	2.056825
2.077780	2.220447
2.425604	2.383348
2.195357	2.102040
2.227869	2.270633
2.115362	2.092475
1.991564	1.981403
2.012716	2.016552
2.097810	2.126472
2.154670	2.197720
2.229783	2.109336
2.235057	2.230243
2.152590	2.112704
2.023773	2.094114
2.184097	2.152727
2.105567	2.076565
2.079960	2.023630
2.265869	2.232079
2.132395	2.016665
2.138135	2.030971
1.951471	2.128996
2.087368	2.128788
2.167461	2.127715
2.024708	1.978524
2.160124	2.227838
2.076996	2.147348
2.353601	2.231287
2.183909	2.141116
2.300465	2.345549
2.105031	2.162497
2.088645	2.034311
2.261756	2.189742
2.103705	2.100455
2.363651	2.407712
2.378147	2.232207
1.950801	1.939225
2.253929	2.268104
1.950563	1.901975
2.384299	2.418928
2.213367	2.325116
1.937698	1.853792
2.190459	2.135162
2.074324	2.139181
2.085519	2.024367
1.890634	1.860606
2.166781	1.997321
2.128119	2.168031
2.309345	2.390167
2.228570	2.186626
2.120785	2.325171
2.265365	2.407855
2.000381	2.004930
2.263723	2.185464
2.029476	2.023788
2.301190	2.111640
2.122760	2.102359
2.032268	2.069777
2.177332	2.163604
2.101579	2.089667
2.190264	2.190797
1.968549	2.143099
2.090602	2.144967
2.216573	2.197260
2.242847	2.203696
1.961891	1.951058
2.320621	2.322029
2.211074	2.087023
2.066005	2.018290
2.166674	2.152850
2.163784	2.136744
2.134941	2.280057
2.191446	2.072234
1.983678	2.058565
2.274375	2.089678
2.277253	2.258215
1.947225	1.974813
2.164960	2.201189
2.130784	1.968094
1.989688	2.046798
2.277025	2.195120
2.240993	2.110762
2.299973	2.181134
2.003196	2.087684
2.238738	2.268556
2.259037	2.272465
2.153872	2.188446
2.390313	2.371902
2.122213	2.071098
2.375496	2.312552
2.054217	2.065979
1.828858	1.879203
2.209660	2.107601
2.086302	2.233574
2.196591	2.351805
2.288175	2.212954
2.137146	2.208344
2.274925	2.156368
2.209304	2.234669
2.098742	1.999221
1.996806	2.085124
2.326156	2.123104
2.224796	2.157279
2.259416	2.261738
2.007935	2.015149
2.362643	2.359414
1.973722	2.004972
2.028796	2.099276
2.068102	2.127682
2.195915	2.279121
2.401794	2.290622
2.019149	1.951314
2.267148	2.269346
2.175915	2.066148
2.304829	2.347058
2.287437	2.283220
2.051928	2.062366
2.082161	2.052849
2.141359	2.325534
2.335342	2.370914
1.966929	2.122393
2.381156	2.308156
2.039232	2.187727
2.186838	2.140323
2.147411	2.028043
1.967346	2.054512
2.105555	2.014772
2.205893	2.288118
2.058060	2.096911
2.060118	1.960460
2.207730	2.174499
1.994459	1.905950
2.270531	2.222822
2.259141	2.150605
2.039679	1.997167
2.171198	2.297820
1.972237	2.073507
2.375713	2.288161
2.427202	2.479552
2.417249	2.418321
2.003618	1.947095
2.169850	2.275965
2.077284	2.129197
1.911727	1.999204
2.049446	1.977858
2.354095	2.351495
2.105489	2.071709
1.974125	1.935007
2.139602	2.135591
2.144686	2.105459
2.043474	2.083305
2.025998	2.060355
1.890147	1.946477
2.215746	2.247636
2.314707	2.295130
2.231256	2.021265
1.937507	2.100216
2.079898	2.271133
2.216346	2.243210
2.072900	2.068696
1.966836	1.951891
2.358934	2.278714
2.282279	2.292944
2.350689	2.340202
2.243591	2.143126
2.110851	2.261496
1.989352	2.055471
2.178842	2.035705
2.215096	2.146099
1.856399	1.822759
2.371556	2.335448
2.012945	2.159685
1.983731	1.897952
2.118795	2.088250
2.300339	2.246420
2.326830	2.157633
2.078283	2.050809
2.080501	2.127632
2.347068	2.307521
2.422370	2.252649
2.288227	2.189446
2.187997	2.279729
2.036170	2.005483
2.111543	2.150248
2.123582	1.999591
2.276240	2.151629
1.937028	2.104166
1.816344	1.883653
2.173878	2.172069
2.025856	2.083870
2.247079	2.112000
2.195681	2.243970
2.135042	2.151496
1.998917	2.087709
2.049013	2.026502
2.057693	1.916014
2.157405	2.100932
2.200947	2.292392
2.217683	2.156569
2.246192	2.128494
2.136696	2.242286
1.913243	1.900246
2.273590	2.247591
2.298474	2.393690
2.201921	2.198798
2.207126	2.277930
2.129831	2.116786
2.234705	2.263390
2.171644	2.100920
2.309367	2.284243
1.999722	1.948949
2.320272	2.374088
2.013704	2.151382
2.094687	2.093243
2.157008	2.343765
2.089164	2.166966
2.389956	2.365541
2.118238	2.171993
2.098295	2.091186
1.933842	2.015630
2.313065	2.245614
2.108685	2.081365
1.888463	1.828128
1.864305	1.845382
2.213903	2.204831
2.084038	2.067678
2.101605	2.183499
2.315941	2.369316
2.257374	2.091359
2.212444	2.056102
2.312684	2.324863
2.160200	2.129946
2.185211	2.102566
2.147988	2.239336
2.115209	2.154990
2.254742	2.166011
2.379736	2.399620
2.036899	2.031760
2.071424	2.177141
2.177497	2.173619
2.039835	2.149484
2.266283	2.296222
1.886970	1.965835
1.899980	1.988083
2.140232	2.208026
2.053779	2.256930
2.180375	2.141414
2.092143	2.168181
1.966390	1.968427
1.963071	2.049262
2.092560	2.010359
2.261232	2.351400
2.154763	2.115591
2.138862	2.085098
1.921227	1.875258
2.347531	2.298612
2.200063	2.196635
2.046487	1.977635
2.051224	1.965323
2.039106	2.020403
2.380628	2.407745
2.264199	2.334779
