0.4261364	0.4261364
0.4349428	0.4298112
0.4226572	0.4257566
0.4241964	0.4249294
0.4263322	0.4299004
0.4179086	0.4144574
0.4198726	0.4163398
0.4163398	0.4190086
0.4236936	0.4255036
0.4221914	0.4214444
0.4158154	0.4150546
0.430229	0.4177948
0.4228132	0.42879
0.4349074	0.4357434
0.4281186	0.4304906
0.414252	0.41602
0.423523	0.4279662
0.4222374	0.4255088
0.428248	0.4293378
0.4280678	0.4228082
0.4192792	0.4165696
0.4253122	0.4266872
0.44347	0.441222
0.4149464	0.4169108
0.4290448	0.4293606
0.4287366	0.4280326
0.4218856	0.420682
0.4209276	0.4268446
0.4182998	0.4156218
0.4220702	0.4189974
0.419173	0.4154684
0.4394794	0.4348062
0.4198042	0.4251752
0.4208216	0.4204094
0.4344672	0.4360596
0.4226714	0.4295022
0.4272388	0.4313122
0.4285222	0.4308306
0.4379622	0.4393724
0.4194418	0.4221044
0.4292508	0.4344812
0.423477	0.4169916
0.414706	0.4244926
0.4262258	0.4201144
0.4302294	0.4386162
0.4223038	0.4276832
0.4288924	0.4342092
0.4361724	0.4260602
0.4250648	0.4315548
0.4197642	0.4282992
0.4312458	0.4302938
0.4329898	0.438732
0.420877	0.4230576
0.419005	0.4145068
0.4162132	0.41943
0.4338928	0.4349084
0.4259828	0.4263278
0.4261882	0.4264218
0.4212214	0.4177186
0.4349854	0.428563
0.435618	0.4351758
0.4289626	0.4327908
0.4270644	0.4311372
0.4287274	0.4234354
0.4349062	0.441313
0.4268944	0.4282972
0.431566	0.4297044
0.4303	0.433764
0.4171488	0.4174644
0.4281128	0.428715
0.418016	0.4177424
0.4198668	0.4295022
0.4219008	0.4206188
0.4329694	0.4340504
0.4350256	0.434285
0.4302278	0.4300094
0.4390522	0.439395
0.4271116	0.4287426
0.4234332	0.4270656
0.4273672	0.4282812
0.4256668	0.4348888
0.4328046	0.4329318
0.421471	0.4256644
0.4231152	0.4292226
0.4242152	0.4220062
0.4283808	0.4254474
0.42264	0.4185496
0.414524	0.4220774
0.4204908	0.4189278
0.4247998	0.4258962
0.418999	0.4259786
0.4331382	0.429544
0.425567	0.4212592
0.419813	0.4144208
0.4351778	0.4418822
0.420354	0.413661
0.429503	0.4278658
0.4248176	0.4203536
0.4268634	0.4256578
0.4139348	0.4149518
