2.130682	2.130682
2.219876	2.167792
2.096707	2.127326
2.110451	2.118417
2.132024	2.167141
2.047699	2.014621
2.067250	2.033824
2.030900	2.058256
2.104729	2.122235
2.091387	2.083274
2.027273	2.018868
2.173208	2.047606
2.098851	2.159238
2.219398	2.228174
2.149142	2.172213
2.013046	2.030133
2.105040	2.146295
2.092927	2.126049
2.151670	2.162483
2.149229	2.097076
2.061382	2.034643
2.121241	2.134363
2.304556	2.282807
2.019632	2.038418
2.159254	2.162413
2.154411	2.148346
2.087811	2.074596
2.076950	2.136221
2.051759	2.024134
2.090014	2.059828
2.060524	2.023118
2.265077	2.218037
2.065922	2.119271
2.078054	2.074516
2.214116	2.230620
2.098347	2.167238
2.141007	2.181998
2.153884	2.176802
2.250104	2.263756
2.062625	2.089860
2.163275	2.214016
2.106044	2.041972
2.015591	2.111832
2.129813	2.066650
2.170380	2.257928
2.092184	2.147844
2.159935	2.213747
2.233143	2.135261
2.123887	2.186222
2.066088	2.153821
2.182729	2.172784
2.198252	2.256775
2.079236	2.100202
2.058353	2.014011
2.029833	2.063107
2.206775	2.217177
2.129194	2.132654
2.130052	2.132604
2.081362	2.045636
2.219074	2.156642
2.228422	2.223688
2.160460	2.200382
2.141531	2.183853
2.154546	2.100654
2.217427	2.282793
2.138078	2.152383
2.184388	2.166254
2.173938	2.209186
2.041839	2.045168
2.149233	2.155609
2.048834	2.045613
2.067923	2.165707
2.087346	2.075161
2.199655	2.211560
2.222573	2.214697
2.171353	2.169471
2.261279	2.263798
2.140778	2.156273
2.102587	2.139219
2.141865	2.149725
2.123288	2.220144
2.195095	2.196839
2.084630	2.125232
2.100522	2.162049
2.111750	2.091139
2.151868	2.124302
2.092639	2.051632
2.016163	2.089874
2.074180	2.059155
2.115534	2.127197
2.061514	2.128129
2.202996	2.165350
2.124099	2.081859
2.068811	2.016107
2.221526	2.289924
2.074071	2.005935
2.163699	2.147620
2.117510	2.073254
2.138001	2.126148
2.008086	2.019604
